Title,ID
Double-Negative T Cells Attenuate Cisplatin-Induced Acute Kidney Injury via Upregulating IL-10/AT2R Axis.,35941899
Development of allergen-specific IgE in a food-allergy model requires precisely timed B cell stimulation and is inhibited by Fgl2.,35767958
Systemic Injection of Oncolytic Vaccinia Virus Suppresses Primary Tumor Growth and Lung Metastasis in Metastatic Renal Cell Carcinoma by Remodeling Tumor Microenvironment. ,35052851
A lentiviral vector expressing a dendritic cell-targeting multimer induces mucosal anti-mycobacterial CD4<sup>+</sup> T-cell immunity.,36104497
The role of dendritic cells for therapy of B-cell lymphoma with immune checkpoint inhibitors.,33141285
Cell type specific IL-27p28 (IL-30) deletion in mice uncovers an unexpected regulatory function of IL-30 in autoimmune inflammation.,36725904
Editing T cell repertoire by thymic epithelial cell-directed gene transfer abrogates risk of type 1 diabetes development.,35615710
IL-3 Expands Pre-Basophil and Mast Cell Progenitors by Upregulating the IL-3 Receptor Expression.,35334276
Cyclophosphamide abrogates the expansion of CD4+Foxp3+ regulatory T cells and enhances the efficacy of bleomycin in the treatment of mouse B16-F10 melanomas. ,34378880
TLR2 Deficiency Exacerbates Imiquimod-Induced Psoriasis-Like Skin Inflammation through Decrease in Regulatory T Cells and Impaired IL-10 Production. ,33202847
Re-programming mouse liver-resident invariant natural killer T cells for suppressing hepatic and diabetogenic autoimmunity.,35672409
Inflammatory monocyte-derived dendritic cells mediate autoimmunity in murine model of systemic lupus erythematosus.,32743540
IL-1β promotes IL-9-producing Th cell differentiation in IL-2-limiting conditions through the inhibition of BCL6.,36389679
IL-23 signaling regulation of pro-inflammatory T-cell migration uncovered by phosphoproteomics.,32203518
Preferential Homing of Tumor-specific and Functional CD8+ Stem Cell-like Memory T Cells to the Bone Marrow.,31145231
DOCK8 deficiency diminishes thymic T-regulatory cell development but not thymic deletion.,33437483
Eosinophils are an essential element of a type 2 immune axis that controls thymus regeneration.,35275754
Bromodomain and extraterminal (BET) protein inhibition of IgG/IgE production in murine B cells is counter-balanced by a strong Th2 bias.,34136216
Regulatory T cells function in established systemic inflammation and reverse fatal autoimmunity.,34426690
METTL14-dependent m<sup>6</sup>A modification controls iNKT cell development and function.,35926466
TCF1 and LEF1 Control Treg Competitive Survival and Tfr Development to Prevent Autoimmune Diseases.,31216480
Pioglitazone stabilizes atherosclerotic plaque by regulating the Th17/Treg balance in AMPK-dependent mechanisms.,29084546
"Cholesterol-Independent Suppression of Lymphocyte Activation, Autoimmunity, and Glomerulonephritis by Apolipoprotein A-I in Normocholesterolemic Lupus-Prone Mice.",26466956
Lack of NFATc1 SUMOylation prevents autoimmunity and alloreactivity. ,32986812
Dietary DHA amplifies LXA<sub>4</sub> circuits in tissues and lymph node PMN and is protective in immune-driven dry eye disease.,30104626
CD4<sup>+</sup> TSCMs in the Bone Marrow Assist in Maturation of Antibodies against Influenza in Mice.,30733641
Targeting TIGIT Inhibits Bladder Cancer Metastasis Through Suppressing IL-32.,35069212
VLM catecholaminergic neurons control tumor growth by regulating CD8+ T cells. ,34260392
Activation of Aryl Hydrocarbon Receptor by ITE Improves Cardiac Function in Mice After Myocardial Infarction.,34157850
Subclinical Herpes Simplex Virus Type 1 Infections Provide Site-Specific Resistance to an Unrelated Pathogen.,28062697
"Plasmacytoid Dendritic Cells Mediate Control of Ross River Virus Infection via a Type I Interferon-Dependent, MAVS-Independent Mechanism. ",33361425
Activation status dictates the function of unlicensed natural killer cells in mice and humans.,34496010
T Follicular Regulatory Cell Suppression of T Follicular Helper Cell Function Is Context-Dependent <i>in vitro</i>.,32362895
TCR<sup>+</sup>CD4<sup>-</sup>CD8<sup>-</sup> (double negative) T cells protect from cisplatin-induced renal epithelial cell apoptosis and acute kidney injury.,32281417
"Ovariectomy Activates Chronic Low-Grade Inflammation Mediated by Memory T Cells, Which Promotes Osteoporosis in Mice.",31995253
Female-Specific Downregulation of Tissue Polymorphonuclear Neutrophils Drives Impaired Regulatory T Cell and Amplified Effector T Cell Responses in Autoimmune Dry Eye Disease.,26324767
Chronic follicular bronchiolitis requires antigen-specific regulatory T cell control to prevent fatal disease progression.,24163409
Type 2 innate lymphoid cells control eosinophil homeostasis.,24037376
Dendritic Cell-Specific Role for Pellino2 as a Mediator of TLR9 Signaling Pathway.,34588221
ZBTB7B (ThPOK) Is Required for Pathogenesis of Cerebral Malaria and Protection against Pulmonary Tuberculosis. ,31792077
Serine/threonine phosphatase PP2A is essential for optimal B cell function. ,32161189
Multifaceted effects of soluble human CD6 in experimental cancer models. ,32217757
Regulatory T cells in skin are uniquely poised to suppress profibrotic immune responses. ,31492709
Adventitial Stromal Cells Define Group 2 Innate Lymphoid Cell Tissue Niches.,30824323
