Title,ID
Flow cytometry and immunohistochemistry of the mouse dural meninges for immunological and virological assessments.,36853673
cDC1 coordinate innate and adaptive responses in the omentum required for T cell priming and memory.,36179012
T-Cell Repertoire Analysis in the Conjunctiva of Murine Dry Eye Model.,36877515
Suppressor of Cytokine Signalling 5 (SOCS5) Modulates Inflammatory Responses during Alphavirus Infection.,36366574
Pre-existing immunity modulates responses to mRNA boosters.,36857186
Assessing the Presence of Hematopoietic Stem and Progenitor Cells in Mouse Spleen.,35799901
STAT3 signaling modulates the immune response induced after antigen targeting to conventional type 1 dendritic cells through the DEC205 receptor.,36330518
Niche-expressed Galectin-1 is involved in pre-B acute lymphoblastic leukemia relapse through pre-B cell receptor activation.,37009219
STING is an intrinsic checkpoint inhibitor that restrains the T<sub>H</sub>17 cell pathogenic program.,35613599
Chemokines expressed by engineered bacteria recruit and orchestrate antitumor immunity.,36888717
The Use of an Adjuvant System Improves Innate and Adaptive Immune Response When Associated with a <i>Leishmania</i> (<i>Viannia</i>) <i>braziliensis</i> Antigen in a Vaccine Candidate against <i>L.</i> (<i>Leishmania</i>) <i>infantum</i> Infection.,36851272
IL-21 has a critical role in establishing germinal centers by amplifying early B cell proliferation.,35801309
The HDAC inhibitor zabadinostat is a systemic regulator of adaptive immunity.,36702861
OX40 agonism enhances PD-L1 checkpoint blockade by shifting the cytotoxic T cell differentiation spectrum.,36796366
Cell-specific cargo delivery using synthetic bacterial spores.,36640333
Protocol to isolate and enrich mouse splenic naive CD4<sup>+</sup> T cells for in vitro CD4<sup>+</sup>CD8αα<sup>+</sup> cell induction.,36170110
Selective depletion of regulatory T cells enhances the immunogenicity of a recombinant-based vaccine against <i>Sporothrix</i> spp.,36846549
Comparison of therapeutic effects of mesenchymal stem cells from umbilical cord and bone marrow in the treatment of type 1 diabetes.,35941696
Adjuvants influence the maturation of VRC01-like antibodies during immunization.,36405776
Upregulation of complement proteins in lung cancer cells mediates tumor progression.,36686777
Combination Ad26.RSV.preF/preF protein vaccine induces superior protective immunity compared with individual vaccine components in preclinical models.,36949051
Angiotensin II Exaggerates SARS-CoV-2 Specific T-Cell Response in Convalescent Individuals following COVID-19.,35955801
Combined therapy with methotrexate nanoconjugate and dendritic cells with downregulated IL-10R expression modulates the tumor microenvironment and enhances the systemic anti-tumor immune response in MC38 murine colon carcinoma.,37033926
CEACAM1 is a direct SOX10 target and inhibits melanoma immune infiltration and stemness.,36437876
Antigen presentation between T cells drives Th17 polarization under conditions of limiting antigen.,33730591
In vivo study of the immune response to bioengineered spider silk spheres.,35931709
Protocol to quantify and characterize contact between T cells and antigen-presenting cells in the antigen-draining lymph nodes of mice using flow cytometry.,36595900
Inhibition of myeloid-derived suppressive cell function with all-trans retinoic acid enhanced anti-PD-L1 efficacy in cervical cancer.,35688951
T cell-intrinsic protein kinase D3 is dispensable for the cells' activation.,36466811
Pulmonary inflammation promoted by type-2 dendritic cells is a feature of human and murine schistosomiasis.,37012228
IL-21 has a critical role in establishing germinal centers by amplifying early B cell proliferation,10.1101/2022.01.21.476732
UVB modifies skin immune-stroma cross-talk and promotes effector T cell recruitment during cryptic<i>Leishmania donovani</i>infection,10.1101/2023.02.03.526940
"Enhanced antitumor activity of a novel, oral, helper epitope-containing WT1 protein vaccine in a model of murine leukemia.",36803483
