Title,ID
Development of severe colitis is associated with lung inflammation and pathology.,37063825
Single-cell transcriptomics of human gut T cells identifies cytotoxic CD4<sup>+</sup>CD8A<sup>+</sup> T cells related to mouse CD4 cytotoxic T cells.,36353619
Temporal tracking of microglial and monocyte single-cell transcriptomics in lethal flavivirus infection.,37016414
Immune State Conversion of the Mesenteric Lymph Node in a Mouse Breast Cancer Model.,36232335
Dysregulation of NK and CD8<sup>+</sup>T Cells by the Microbiota Promotes the Progression of Lung Cancer.,36033391
EZH2 restricts <i>Tcf7</i> DNA methylation and promotes T<sub>FH</sub> differentiation during acute viral infection.,36045674
The signaling function of IDO1 incites the malignant progression of mouse B16 melanoma.,36733497
cIAP1/2 Antagonism Induces Antigen-Specific T Cell-Dependent Immunity.,36881882
Cecal Patches Generate Abundant IgG2b-Bearing B Cells That Are Reactive to Commensal Microbiota.,35571567
Treatment with lentiviral vectors encoding shRNA against interleukin 10 modulates the immunosuppressive activity of murine colon carcinoma-associated myeloid-derived suppressor cells.,34122633
IL-22 inhibits bleomycin-induced pulmonary fibrosis in association with inhibition of IL-17A in mice.,36564791
IL-4 prevents adenosine-mediated immunoregulation by inhibiting CD39 expression.,35730568
Di-(2-ethylhexyl) Phthalate Promotes Allergic Lung Inflammation by Modulating CD8α<sup>+</sup> Dendritic Cell Differentiation <i>via</i> Metabolite MEHP-PPARγ Axis.,35663974
Anti‑VEGF antibody triggers the effect of anti‑PD‑L1 antibody in PD‑L1low and immune desert‑like mouse tumors. ,34958105
METTL14-dependent m<sup>6</sup>A modification controls iNKT cell development and function.,35926466
Erythroid Differentiation Regulator 1 Strengthens TCR Signaling by Enhancing PLCγ1 Signal Transduction Pathway. ,35055028
Mesenchymal Stem Cells Suppress Severe Asthma by Directly Regulating Th2 Cells and Type 2 Innate Lymphoid Cells.,34462397
CD47 expression attenuates Ebola virus-induced immunopathology in mice.,34923028
High salt diet does not impact the development of acute myeloid leukemia in mice.,35802166
Regulation of immunological tolerance by the p53-inhibitor iASPP.,36746936
GRIM19 Impedes Obesity by Regulating Inflammatory White Fat Browning and Promoting Th17/Treg Balance. ,33467683
Double-Negative T Cells Attenuate Cisplatin-Induced Acute Kidney Injury via Upregulating IL-10/AT2R Axis.,35941899
Bromodomain and extraterminal (BET) protein inhibition of IgG/IgE production in murine B cells is counter-balanced by a strong Th2 bias.,34136216
Early administration of lenalidomide after allogeneic hematopoietic stem cell transplantation suppresses graft-versus-host disease by inhibiting T-cell migration to the gastrointestinal tract.,36039651
"The Wound Healing Peptide, AES16-2M, Ameliorates Atopic Dermatitis In Vivo. ",33671791
Enpp2 Expression by Dendritic Cells Is a Key Regulator in Migration. ,34829956
Cutting Edge: Steroid Responsiveness in Foxp3<sup>+</sup> Regulatory T Cells Determines Steroid Sensitivity during Allergic Airway Inflammation in Mice.,34301840
Genetic engineering of human and mouse CD4<sup>+</sup> and CD8<sup>+</sup> Tregs using lentiviral vectors encoding chimeric antigen receptors.,33376756
Regulatory T-cells inhibit microglia-induced pain hypersensitivity in female mice. ,34652270
Protein Prenylation Drives Discrete Signaling Programs for the Differentiation and Maintenance of Effector T<sub>reg</sub> Cells.,33207246
Diet prevents the expansion of segmented filamentous bacteria and ileo-colonic inflammation in a model of Crohn's disease.,37004103
IFNγ and iNOS-Mediated Alterations in the Bone Marrow and Thymus and Its Impact on <i>Mycobacterium avium</i>-Induced Thymic Atrophy.,34987496
Tissue specificity drives protective immunity against <i>Staphylococcus aureus</i> infection.,35983063
Tissue-restricted control of established central nervous system autoimmunity by TNF receptor 2-expressing Treg cells. ,33766913
Deletion Timing of <i>Cic</i> Alleles during Hematopoiesis Determines the Degree of Peripheral CD4<sup>+</sup> T Cell Activation and Proliferation.,33163251
Features of T-cell subset composition in a D-galactose-induced senescence mouse model.,33583937
Axin1 Protects Colon Carcinogenesis by an Immune-Mediated Effect.,36356835
Antigen-presenting T cells provide critical B7 co-stimulation for thymic iNKT cell development via CD28-dependent trogocytosis.,36450247
Antioxidative enzyme NAD(P)H quinone oxidoreductase 1 (NQO1) modulates the differentiation of Th17 cells by regulating ROS levels.,35905076
"LTα, TNF, and ILC3 in Peyer's Patch Organogenesis.",35741098
The Protective Role of IL-36/IL-36R Signal in Con A-Induced Acute Hepatitis.,35046104
<i>Aurka</i> loss in CD19<sup>+</sup> B cells promotes megakaryocytopoiesis via IL-6/STAT3 signaling-mediated thrombopoietin production.,33754019
Differential susceptibility between skin and vaginal mucosa in sensitization phase of allergic contact dermatitis in mice.,32914939
Effects of Low-Level Persistent Infection on Maintenance of Immunity by CD4 T Cell Subsets and Th1 Cytokines.,36920200
Erythroid Differentiation Regulator 1 Ameliorates Collagen-Induced Arthritis via Activation of Regulatory T Cells. ,33334006
Tissue-based IL-10 signalling in helminth infection limits IFNγ expression and promotes the intestinal Th2 response.,35428872
Dietary antigens suppress the proliferation of type 2 innate lymphoid cells by restraining homeostatic IL-25 production.,35523930
CD8<sup>+</sup> T cells and fatty acids orchestrate tumor ferroptosis and immunity via ACSL4.,35216678
Diphenyleneiodonium Treatment Inhibits the Development of Severe Herpes Stromal Keratitis Lesions.,35946937
METTL3-dependent m<sup>6</sup>A modification programs T follicular helper cell differentiation.,33637761
Dynamics of T Lymphocyte between the Periphery and the Brain from the Acute to the Chronic Phase Following Ischemic Stroke in Mice.,33707347
Distal <i>Lck</i> Promoter-Driven Cre Shows Cell Type-Specific Function in Innate-like T Cells.,34583938
CD29 targeted near-infrared photoimmunotherapy (NIR-PIT) in the treatment of a pigmented melanoma model.,35003897
Metformin Modulates T Cell Function and Alleviates Liver Injury Through Bioenergetic Regulation in Viral Hepatitis.,33968030
CT-M8 Mice: A New Mouse Model Demonstrates That Basophils Have a Nonredundant Role in Lupus-Like Disease Development.,35844602
"Oncolytic Vaccinia Virus Augments T Cell Factor 1-Positive Stem-like CD8+ T Cells, Which Underlies the Efficacy of Anti-PD-1 Combination Immunotherapy. ",35453555
Microbiota-derived butyrate limits the autoimmune response by promoting the differentiation of follicular regulatory T cells.,32711255
