Title,ID
Pre-existing immunity modulates responses to mRNA boosters.,36857186
Recombinant BCG expressing the LTAK63 adjuvant improves a short-term chemotherapy schedule in the control of tuberculosis in mice.,36119106
Myeloid TLR4 signaling promotes post-injury withdrawal resolution of murine liver fibrosis.,36876136
The HDAC inhibitor zabadinostat is a systemic regulator of adaptive immunity.,36702861
Endocytic membrane repair by ESCRT-III controls antigen export to the cytosol during antigen cross-presentation.,35977488
"NRF2 Mediates Cellular Resistance to Transformation, Radiation, and Inflammation in Mice.",36139722
Toll-like receptors control the accumulation of neutrophils in lymph nodes that expand CD4<sup>+</sup> T cells during experimental autoimmune encephalomyelitis.,36458588
Pharmacological Wnt ligand inhibition overcomes key tumor-mediated resistance pathways to anti-PD-1 immunotherapy.,33951424
Early alveolar macrophage response and IL-1R-dependent T cell priming determine transmissibility of Mycobacterium tuberculosis strains.,35173157
Novel acute hypersensitivity pneumonitis model induced by airway mycosis and high dose lipopolysaccharide.,34629055
Combining spike- and nucleocapsid-based vaccines improves distal control of SARS-CoV-2.,34450033
"Anti-inflammatory and immunomodulatory effects of polysaccharide extracted from Wuguchong (maggot) on 2,4-dinitrochlorobenzene-induced atopic dermatitis in mice.",37033625
An adjuvant-containing cDC1-targeted recombinant fusion vaccine conveys strong protection against murine melanoma growth and metastasis.,36046810
MicroRNA-143-3p ameliorates collagen-induced arthritis by polarizing naive CD4<sup>+</sup> T cells into Treg cells.,36861291
"Hypomorphic Brca2 and Rad51c double mutant mice display Fanconi anemia, cancer and polygenic replication stress.",36906610
Small Molecule Enhancers of Endosome-to-Cytosol Import Augment Anti-tumor Immunity.,32668257
Multipotent progenitors and hematopoietic stem cells arise independently from hemogenic endothelium in the mouse embryo.,34525376
Modeling human yolk sac hematopoiesis with pluripotent stem cells.,34928315
"Caspase-8-Dependent Inflammatory Responses Are Controlled by Its Adaptor, FADD, and Necroptosis.",32428502
Presence of TRPA1 Modifies CD4+/CD8+ T Lymphocyte Ratio and Activation. ,35056114
A neutrophil/TGF-β axis limits the pathogenicity of allergen-specific CD4+ T cells. ,35191395
The Role of <i>β</i>-Catenin in Th1 Immune Response against Tuberculosis and Profiles of Expression in Patients with Pulmonary Tuberculosis.,33628846
Recruitment of monocytes primed to express heme oxygenase-1 ameliorates pathological lung inflammation in cystic fibrosis.,35581352
ZIKV-envelope proteins induce specific humoral and cellular immunity in distinct mice strains.,36131132
A dysbiotic gut microbiome suppresses antibody mediated-protection against <i>Vibrio cholerae</i>.,34877500
Combined therapy with methotrexate nanoconjugate and dendritic cells with downregulated IL-10R expression modulates the tumor microenvironment and enhances the systemic anti-tumor immune response in MC38 murine colon carcinoma.,37033926
CD69 expression on regulatory T cells protects from immune damage after myocardial infarction.,36066993
Rapamycin modulates pulmonary pathology in a murine model of Mycobacterium tuberculosis infection. ,34486033
Peptidome profiling for the immunological stratification in sepsis: a proof of concept study.,35794460
Erythropoietin Reduces Auto- and Alloantibodies by Inhibiting T Follicular Helper Cell Differentiation.,34261755
A TNFR2 antibody by countering immunosuppression cooperates with HMGN1 and R848 immune stimulants to inhibit murine colon cancer.,34794079
Temporal dynamics of TNF-mediated changes in hematopoietic stem cell function and recovery.,36968066
Oncolytic vaccinia virus reinvigorates peritoneal immunity and cooperates with immune checkpoint inhibitor to suppress peritoneal carcinomatosis in colon cancer. ,33199510
Versican promotes T helper 17 cytotoxic inflammation and impedes oligodendrocyte precursor cell remyelination.,35508608
