Title,ID
"Caspase-8-Dependent Inflammatory Responses Are Controlled by Its Adaptor, FADD, and Necroptosis.",32428502
Peptidome profiling for the immunological stratification in sepsis: a proof of concept study.,35794460
CD69 expression on regulatory T cells protects from immune damage after myocardial infarction.,36066993
Intestinal epithelial HDAC3 and MHC class II coordinate microbiota-specific immunity.,36602872
IL-12p40 is essential but not sufficient for Francisella tularensis LVS clearance in chronically infected mice.,36972230
Erythropoietin Reduces Auto- and Alloantibodies by Inhibiting T Follicular Helper Cell Differentiation.,34261755
IL-4Rα signalling in B cells and T cells play differential roles in acute and chronic atopic dermatitis.,36599893
CD1d-independent NK1.1<sup>+</sup> Treg cells are IL2-inducible Foxp3<sup>+</sup> T cells co-expressing immunosuppressive and cytotoxic molecules.,36177042
"S-540956, a CpG Oligonucleotide Annealed to a Complementary Strand With an Amphiphilic Chain Unit, Acts as a Potent Cancer Vaccine Adjuvant by Targeting Draining Lymph Nodes.",35003132
Enhanced immunotherapeutic profile of oncolytic virus-based cancer vaccination using cyclophosphamide preconditioning. ,32792361
"Working correlates of protection predict SchuS4-derived-vaccine candidates with improved efficacy against an intracellular bacterium, Francisella tularensis.",35977964
Distinct chemotherapy-associated anti-cancer immunity by myeloid cells inhibition in murine pancreatic cancer models.,30657234
Oncolytic vaccinia virus reinvigorates peritoneal immunity and cooperates with immune checkpoint inhibitor to suppress peritoneal carcinomatosis in colon cancer. ,33199510
Repeated α-GalCer Administration Induces a Type 2 Cytokine-Biased iNKT Cell Response and Exacerbates Atopic Skin Inflammation in Vα14Tg NC/Nga Mice. ,34829848
Therapeutic blockade of CXCR2 rapidly clears inflammation in arthritis and atopic dermatitis models: demonstration with surrogate and humanized antibodies.,33347356
Dithranol as novel co-adjuvant for non-invasive dermal vaccination.,36153349
Unique roles of co-receptor-bound LCK in helper and cytotoxic T cells.,36564464
Lactate Exposure Promotes Immunosuppressive Phenotypes in Innate Immune Cells.,33184582
Mesenchymal Stem Cells Enhance Pulmonary Antimicrobial Immunity and Prevent Following Bacterial Infection.,32300367
Ubiquitous Overexpression of Chromatin Remodeling Factor SRG3 Exacerbates Atopic Dermatitis in NC/Nga Mice by Enhancing Th2 Immune Responses. ,33557054
Epigenetic modulation of selected immune response genes and altered functions of T lymphocytes and macrophages collectively contribute to autoimmune diabetes protection.,37082012
Infection with Opportunistic Bacteria Triggers Severe Pulmonary Inflammation in Lupus-Prone Mice.,31565032
Outer Membrane Protein of Gut Commensal Microorganism Induces Autoantibody Production and Extra-Intestinal Gland Inflammation in Mice. ,30347705
Anti-TIGIT differentially affects sepsis survival in immunologically experienced versus previously naive hosts. ,33682797
Immune response and protective efficacy of the SARS-CoV-2 recombinant spike protein vaccine S-268019-b in mice.,36460696
Angiopoietin-2 blockade ameliorates autoimmune neuroinflammation by inhibiting leukocyte recruitment into the CNS.,32149735
CXCR3 chemokine receptor contributes to specific CD8+ T cell activation by pDC during infection with intracellular pathogens.,32574175
Gut microbiota modulate radiotherapy-associated antitumor immune responses against hepatocellular carcinoma Via STING signaling.,36093568
IL-17 suppresses the therapeutic activity of cancer vaccines through the inhibition of CD8<sup>+</sup> T-cell responses.,32923117
Microbiota of the Small Intestine Is Selectively Engulfed by Phagocytes of the Lamina Propria and Peyer's Patches.,27701454
Cancer therapy with major histocompatibility complex-deficient and interferon β-producing myeloid cells derived from allogeneic embryonic stem cells.,31348591
NK cell predicts the severity of acute graft-versus-host disease in patients after allogeneic stem cell transplantation using antithymocyte globulin (ATG) in pretreatment scheme.,31818250
Cordyceps sinensis promotes immune regulation and enhances bacteriostatic activity of PA-824 via IL-10 in Mycobacterium tuberculosis disease.,28793052
Pneumococcal Polysaccharide Vaccine Ameliorates Murine Lupus.,31824490
LAG3 associates with TCR-CD3 complexes and suppresses signaling by driving co-receptor-Lck dissociation.,35437325
Pulsed low-dose RANKL as a potential therapeutic for postmenopausal osteoporosis. ,27570837
Vascularized composite allotransplantation combined with costimulation blockade induces mixed chimerism and reveals intrinsic tolerogenic potential. ,32271163
CD28 Costimulation Is Required for Development of Herpetic Stromal Keratitis but Does Not Prevent Establishment of Latency. ,31167920
