Title,ID
Correction to: Prevalence and correlates of perinatal depression.,37079047
Interpersonal violence and mental health: new findings and paradigms for enduring problems.,37020034
Correction to: Structure and trends of externalizing and internalizing psychiatric symptoms and gender differences among adolescents in the US from 1991 to 2018.,37014389
A bibliometric analysis of media coverage of mental disorders between 2002 and 2022.,37039845
"Social anxiety in Finnish adolescents from 2013 to 2021: change from pre-COVID-19 to COVID-19 era, and mid-pandemic correlates.",37095373
Mental health service diversity and work disability: associations of mental health service system characteristics and mood disorder disability pensioning in Finland.,37117785
"University students' intentions to seek psychological counseling, attitudes toward seeking psychological help, and stigma.",37037916
The separate and joint effects of recent interpersonal abuse and cannabis use on psychotic experiences: findings from students in higher education in the United States.,37093229
The relationship between problematic Instagram use and eating disorders psychopathology: an explanatory structural equation model.,37022359
"Length and associated characteristics of short-term detentions: an analysis of detentions under the Mental Health Act in Scotland, 2006-2018.",36997745
Correction to: Mental health of young informal carers: a systematic review.,PMC9922210
"An investigation into the relationship between community engagement and maternal mental health in Calgary, Alberta using the All Our Families cohort.",37017657
Conceptualising the social in mental health and work capability: implications of medicalised framing in the UK welfare system.,36912993
Correlates of chronic depression in the general population: results from the CoLaus|PsyCoLaus study.,36949341
"Psychological distress, non-medical use of prescription medications, and perceived unmet mental health care needs: a cross-sectional study of Ontario students.",36932238
Do prenatal factors shape the risk for dementia?: A systematic review of the epidemiological evidence for the prenatal origins of dementia.,37029828
Exploring spirituality and quality of life in individuals who are deaf and have intellectual disabilities.,36894659
Differences in clinical presentation at first hospitalization and the impact on involuntary admissions among first-generation migrant groups with non-affective psychotic disorders.,36922459
Mental Health First Aid crisis role-plays between pharmacists and simulated patients with lived experience: a thematic analysis of debrief.,36928545
"Correction to: Prospective relationships between stigma, mental health, and resilience in a multi-city cohort of transgender and nonbinary individuals in the United States, 2016-2019.",36484836
Mental health and associated risk factors of Puerto Rico Post-Hurricane María.,36912994
Parental mental disorders and offspring schizotypy in middle childhood: an intergenerational record linkage study.,36912995
Perceived risk of LSD varies with age and race: evidence from 2019 United States cross-sectional data.,36879096
Stressful life events and incident depression among U.S. military personnel.,36897335
"The shattered ""Iron Rice Bowl"": effects of Chinese state-owned enterprise reform on depressive symptoms in later life.",36973356
Correlates of substance use in a large naturalistic cohort of young people with early and emerging psychosis.,36808500
"Understanding the complexity, patterns, and correlates of alcohol and other substance use among young people seeking help for mental ill-health.",36914881
Predictive modelling of deliberate self-harm and suicide attempts in young people accessing primary care: a machine learning analysis of a longitudinal study.,36854811
Association between uncertainty regarding right-to-stay and mental health in unaccompanied and separated migrant children (UASC) reaching adulthood: findings from France.,36806952
Presentations of self-harm and suicide-related ideation among the Irish Traveller indigenous population to hospital emergency departments: evidence from the National Clinical Programme for self-harm.,36797373
Association of child neurodevelopmental or behavioural problems with maternal unemployment in a population-based birth cohort.,36967439
The application of spatial analysis to understanding the association between area-level socio-economic factors and suicide: a systematic review.,36805762
Longitudinal patterns of polysubstance use throughout adolescence: association with adult substance use and psychosocial outcomes controlling for preadolescent risk factors in a male cohort.,36881129
An examination of behavioural and emotional problems in children exposed prenatally to the 27F Chilean earthquake: findings from the ELPI cohort.,36799991
Treatment delays for mental disorders in Singapore: results from the Singapore Mental Health Study 2016.,36786835
"Developmental pathways of depressive symptoms via parenting, self-evaluation and peer relationships in young people from 3 to 17 years old: evidence from ALSPAC.",36708401
Demographic and clinical correlates of social anxiety disorder among US veterans: findings from the NESARC-III study.,36680574
Weighing psychosocial factors in relatives for the risk of psychopathology: a study of patients with depressive and anxiety disorders and their siblings.,36790574
A qualitative integrative analysis of service users' and service providers' perspectives on ways to reduce coercion in mental health care.,36781485
Preconception factors associated with postnatal mental health and suicidality among first-time fathers: results from an Australian Longitudinal Study of Men's Health.,36708400
"Dismantling the monolith: ethnic origin, racial identity, and major depression among US-born Black Americans.",36592179
Military service and risk of subsequent drug use disorders among Swedish men.,36680575
Retraction: Virtual reality-guided aortic valve leaflet reconstruction for type 0 bicuspid aortic stenosis.,PMC9717365
"The association of social inequality with the onset, persistence, and progression of psychotic experiences along the extended psychosis phenotype: a 6-year follow-up study in a community-based sample.",36682026
Total Synthesis of Pargamicin A.,36516292
Do missing teeth cause early-onset cognitive impairment? Re-examining the evidence using a quasi-natural experiment.,36565317
"Self-compassion mitigates the cognitive, affective, and social impact of courtesy stigma on parents of autistic children.",36566467
Correction to: Psychopathology in Children and Adolescents in Lebanon Study (PALS): a national household survey.,PMC9828817
"Sedative drug-use in Denmark, 2000 to 2019: a nationwide drug utilization study.",36562827
"Family, twin and adoption studies of severe mental disorders in sub-Saharan Africa: a scoping review.",36542114
Postoperative aortic injury caused by a staple line formed during wedge resection of the lung.,36420988
Comparing youth with vs without outpatient mental health services on subsequent acute mental health care visits.,36627382
Young adults with intellectual and developmental disabilities who participate in Special Olympics are less likely to be diagnosed with depression.,36544012
Surgical management of cardiac cystic echinococcosis in a paediatric patient: a case report.,36420984
"Severe aortic valve stenosis in low-risk elderly patients, which is the role of surgery.",PMC9881609
Parallel latent trajectories of mental health and personal earnings among 16- to 20 year-old US labor force participants: a 20-year longitudinal study.,36566466
Military veterans and civilians' mental health diagnoses: an analysis of secondary mental health services.,36547684
What types of green space disrupt a lonelygenic environment? A cohort study.,36539570
"Intergenerational transmission of stress: Multi-domain stressors from maternal childhood and pregnancy predict children's mental health in a racially and socioeconomically diverse, multi-site cohort.",36735003
Mid-term performance of decellularized equine pericardium in congenital heart surgery.,36342192
Long-term outcomes of papillary muscle relocation anteriorly for functional mitral regurgitation.,36130272
"ControlVAE: Tuning, Analytical Properties, and Performance Analysis.",34788217
Risk of psychopathology following traumatic events among immigrants and native-born persons in Denmark.,36449069
"Cross-sectional and longitudinal associations between arts engagement, loneliness, and social support in adolescence.",36342533
Correction to: Loneliness and the onset of new mental health problems in the general population.,PMC9636082
"Subjective poverty, mental health, and mortality among Chinese older people: a prospective cohort study from 2008 to 2018.",36335472
Association of childhood threat and deprivation with depressive symptoms and the moderating role of current economic status among middle-aged and older adults in China.,36418644
Different calcification patterns of tricuspid and bicuspid aortic valves and their clinical impact.,36383200
Extrapleural approach for thoracoabdominal infected aortic endograft: surgical and circulatory strategies.,PMC9443981
Association between obstetric mode of delivery and emotional and behavioural problems in children and adolescents: the children of the 90s health study.,36239743
"Trajectories of generalized anxiety disorder, major depression and change in quality of life in adults aged 50 + : findings from a longitudinal analysis using representative, population-based data from Ireland.",36224379
Assessing incident depression among older people with and without HIV in U.S.,36334100
Author Correction: Enhanced hybrid photocatalytic dry reforming using a phosphated Ni-CeO<sub>2</sub> nanorod heterostructure.,PMC10063528
"Verification of the Goldilocks Hypothesis: the association between screen use, digital media and psychiatric symptoms in the Growing Up in Ireland study.",36071142
Examination of the temporal sequence between social media use and well-being in a representative sample of adults.,36121488
"Cross-cultural comparison of mental illness stigma and help-seeking attitudes: a multinational population-based study from 16 Arab countries and 10,036 individuals.",36583767
Correction to: Multifamily groups for patients with schizophrenia: an exploratory randomised controlled trial in Bosnia and Herzegovina.,PMC9246772
Toward a typology of driving under the influence of alcohol and drugs.,36087139
Mental health and substance use risks and resiliencies in a U.S. sample of transgender and gender diverse adults.,36112161
Correction to: Inner child of the past: long-term protective role of childhood relationships with mothers and fathers and maternal support for mental health in middle and late adulthood.,34902054
Palladium(II)-catalyzed enantioselective intermolecular oxidative diarylation of internal enamides.,35904065
Local tumour residue after microwave ablation for lung cancer: a case report.,PMC9710429
"The 3-year progression of clinically significant psychotic-like experiences in a general adult population in Lagos, Nigeria.",36098756
Delayed bowel necrosis due to inferior mesenteric artery occlusion in Stanford type A acute aortic dissection.,PMC9641710
Editorial: looking for the best treatment of bicuspid aortic valves.,PMC9583848
"Using novel methodology to estimate the prevalence of mental disorders in British Columbia, Canada.",36114338
A brief report on the temporal relations between social functioning and behavioral health among veterans.,36114856
"Roles of perception of similarities, continuum beliefs, and social distance toward a person with schizophrenia: a German sample study.",PMC10066069
Corrigendum to: Contemporary outcomes of cardiac surgery patients supported by the intra-aortic balloon pump.,35579020
Malignant pleural mesothelioma in situ.,PMC9639806
"Migrant status, clinical symptoms and functional outcome in youth at clinical high risk for psychosis: findings from the NAPLS-3 study.",36348056
Successful management of complex haemorrhagic pericardial cyst with cirrhosis of liver: a case report.,PMC9707403
Corrigendum to: Totally endoscopic aortic valve replacement via antero-lateral approach using a standard prosthesis.,PMC9714590
The use of key social determinants of health variables in psychiatric research using routinely collected health data: a systematic analysis.,36149450
Erratum to: Analysis of 3-dimensional interventricular septum and abnormal muscle bundles models for septal myectomy.,PMC9714584
Stressful life events and prescription opioid use during pregnancy: findings from the 2019 pregnancy risk assessment monitoring system.,35947167
Suppression of colonic oxidative stress caused by chronic ethanol administration and attenuation of ethanol-induced colitis and gut leakiness by oral administration of sesaminol in mice.,35968694
Macro-level gender equality and women's depressive symptoms in South Korea: a longitudinal study.,35931793
Commentary on sex differences in experiences of multiple traumas and mental health problems in the UK Biobank cohort.,35567601
A word to the wise ….,PMC9585944
Two-dimensional assembled PVP-modified silver nanoprisms guided by butanol for surface-enhanced Raman scattering-based invisible printing platforms.,35762405
Congenital aortocaval fistula combined with patent ductus arteriosus in an infant: a case report.,PMC9703955
The 5-year longitudinal diagnostic profile and health services utilization of patients treated with electroconvulsive therapy in Quebec: a population-based study.,36163429
Cerebral protection in aortic arch surgery: systematic review and meta-analysis.,PMC9717366
"Syndemic relationship of depressive symptoms, substance use, and suicidality in transgender youth: a cross-sectional study using the U.S. youth risk behavior surveillance system.",35962805
Methodological guidelines: Cow milk mid-infrared spectra to predict reference enteric methane data collected by an automated head-chamber system.,36175234
Association between parental bipolar disorder and increased risk of exposure to prescription opioids for their offspring.,36116078
The prevalence and risk factors for major depression and suicidal ideation in medical residents based on a large multi-center cross-sectional study using the propensity score-matched method.,36029313
Root-commando operation for a ruptured left ventricular outflow tract.,35237810
Crucial Role of Surfactants in Improving the Extraction Efficiency of β-Amyrin from <i>Dischidia major</i> Using Ultrasound-Assisted Extraction Coupled with Gas Bubble Flotation.,35853180
Another way to skin a c(o)a(rc)t.,PMC9199945
"""The more things change…""? Stability of delusional themes across 12 years of presentations to an early intervention service for psychosis.",35907013
Netzwerk RACOON: Radiologische Forschung in der Entwicklung.,36027881
Corrigendum to 'True thymic hyperplasia causing pure red cell aplasia: a case report'.,PMC9070488
An ounce of prevention is worth a pound of cure.,PMC9415191
Bovine pericardial patch repair for abdominal aortic pseudoaneurysm to preserve lumbar arteries.,PMC9641711
"Prevalence of mental disorders in the elderly population 5 years after the Lushan earthquake in Ya'an, China.",35932308
Intraoperative risk factors for major complications after oesophagectomy: the surgical Apgar score.,PMC9525074
Re-expansion pulmonary oedema.,PMC9272060
Pushing the boundaries of minimally invasive repair of pectus excavatum: first experience with a 4-bar technique.,PMC9466571
Temporal trends in suicide attempts among adolescents aged 12-15 years from 12 low- and middle-income countries.,35804059
Mediation by coping style in the association between stressful life events and depressive symptoms in young adults.,35895096
School- and community-level protective factors for resilience among chronically maltreated children in Japan.,35842522
Clinical and psychosocial outcomes of Black Americans in the Recovery After an Initial Schizophrenia Episode Early Treatment Program (RAISE-ETP) study.,35932309
Impact of transit-time flow measurement on early postoperative outcomes in total arterial coronary revascularization with internal thoracic arteries: a propensity score analysis on 910 patients.,35238370
Reply to Romano et al.,PMC9282267
Bilateral pulmonary artery banding for transposition of the great arteries complex with coarctation.,PMC9443988
From macro-effective to microinvasive: what is the right balance?,PMC9270862
Correction to: Social cognitive mechanisms in healthcare worker resilience across time during the pandemic.,PMC9246783
Noninvasive positive pressure ventilation in the assessment of extrinsic tracheal stenosis.,35237813
Admission to jail and psychotic symptoms: a study of the psychotic continuum in a sample of recently incarcerated men.,35859058
Association of parental death and illness with offspring suicidal ideation: cross-sectional study in a large cohort of university students.,35794467
Comment on the CUSUM surgical learning curve analysis in Dimitrovska et al. (2022).,PMC9329823
Breakfast at Tiffany's: encouraging all the best and brightest diamonds into cardiothoracic surgery.,PMC9603532
Perinatal mental illness among women with disabilities: a population-based cohort study.,35939075
Structural valve deterioration of the Labcor Dokimos aortic prosthesis: a single-centre experience.,34687533
Corrigendum to: Prevention of surgical adhesions with gelatine sealing sheet in a canine adhesion model.,PMC9070493
Development of psychological resilience and associations with emotional and behavioral health among preschool left-behind children.,35788881
Thoracoscopic resection of pulmonary sequestration with carbon dioxide insufflation and indocyanine green.,PMC9380781
A rare case of a retrocrural lymph node metastasis from a chromophobe renal cell cancer: complete thoracoscopic resection with a new multi-joint articulating surgical instrument.,PMC9443982
The importance of sizing in sutureless valves.,PMC9372564
Management of spontaneous pneumothorax in patients with COVID-19.,34661670
Premature deaths have many names.,35244740
Pericardioperitoneal shunt for the treatment of refractory non-malignant pericardial effusion.,PMC9415194
Type A aortic dissection repair with a dissection stent in presence of aberrant subclavian artery.,PMC9419671
Endoscopic mitral valve repair utilizing cavitron ultrasonic surgical aspirator for active endocarditis.,PMC9639805
Erratum to 'Male-female differences in acute thoracic aortic dissection: a systematic review and meta-analysis'.,PMC9070480
Social integration of people with non-psychotic mental illness over the last 2 decades: the widening gap in the adult population in Belgium.,35606460
Prognostic impact of spread through air spaces in lung adenocarcinoma.,34662397
Coronary artery bypass grafting added to surgical aortic valve replacement in octogenarians.,PMC9338703
"Neighbourhood context and diagnosed mental health conditions among immigrant and non-immigrant youth: a population-based cohort study in British Columbia, Canada.",35695905
Strategic 2-step surgery using thoracic endovascular aortic repair for an infected thoracic aortic aneurysm.,PMC9336548
Repair of coronary artery ostium with a ring-shaped bovine pericardial patch.,PMC9583934
"Examining selection bias in a population-based cohort study of 522 children with familial high risk of schizophrenia or bipolar disorder, and controls: The Danish High Risk and Resilience Study VIA 7.",36087138
"Single-stage repair for ascending aortic aneurysm, artery stenosis and occlusion of neck vessels caused by Takayasu arteritis.",PMC9336583
Radical surgery for a mitral valve intimal sarcoma: serial patch repair of the annulus and atrium.,PMC9373934
Erratum to: 'Single-step localization and excision of small pulmonary nodules using a mobile 3D C-arm'.,PMC9694423
"Is evidence of bone ""formation"" and ""fusion"" in the spinal segment an evidence of segmental spinal instability?",PMC9910135
Challenge of a therapeutic sequence: rare case of heart failure in mitral valvular disease intensified by an extreme mediastinal shift from major diaphragmatic eventration.,PMC9443986
Giant subaortic left ventricular diverticulum with aortic regurgitation and stenosis.,PMC9419689
Novel use of reverse double switch operation in failed left ventricular recruitment pathway.,PMC9351613
Repair of coronary sinus shear stress injury following blunt chest trauma using adenosine-induced asystole.,PMC9419674
"Psychotic experiences, sexual minority status, and suicidal behavior among young adult college students in the United States.",35429284
Regional wall stress differences on tricuspid aortic valve-associated ascending aortic aneurysms.,34718581
Long-term fate of bicuspid neoaortic valve after arterial switch operation.,PMC9159458
Complete resolution of paraneoplastic syndrome of inappropriate antidiuretic hormone secretion following thymic small-cell carcinoma thoracoscopic resection.,PMC9338702
SUVmax-Δ makes the difference.,PMC9270858
The correction of the diastasis of the rectus abdominis muscle concomitant with a moulded silicone implant insertion in a patient with medial pectus excavatum.,PMC9297502
A modified sutureless repair for left pulmonary vein obstruction after catheter ablation.,PMC9297515
Effectiveness and implementation outcomes for peer-delivered mental health interventions in low- and middle-income countries: a mixed-methods systematic review.,35484436
The need for meaningful support following exposure to sexual assault. ,35128577
The stratified medicalisation of mental health symptoms: educational inequalities in the use of psychotropic medication in Belgium.,35426506
Reply to Rakovich et al.,PMC9329821
Two unusual variants of pulmonary intra-lobar sequestration.,PMC9318888
Surgical reconstruction of a giant left ventricular aneurysm with prior unloading using a microaxial pump.,PMC9486926
Angiosarcoma of the main pulmonary artery-hand-made conduit reconstruction.,PMC9419682
Coil embolization to treat pulmonary sequestration in the right upper lobe.,PMC9270865
Is mood associated with perception of recovery? Preoperative depression versus postoperative delirium after cardiac surgery.,PMC9492157
Successful surgical aortic valve replacement in a patient with progeria.,PMC9419669
Association between autistic traits and binge drinking: Findings from Japan.,35610390
Right lung torsion diagnosed 6 months after a thoracoscopic right upper lobectomy.,PMC9419683
Robotic-assisted beating heart surgery provides precise repair of periprosthetic mitral valvular leak.,PMC9486899
Social determinants of ethno-racial inequalities in substance use: a decomposition of national survey data.,35482051
Factors associated with the psychological quality of life among adolescents with rare diseases in China: a national repetitive cross-sectional study.,35403898
Covered frozen elephant trunk technique for prevention of distal stent graft-induced new entry.,PMC9336550
Virtual reality-guided aortic valve leaflet reconstruction for type 0 bicuspid aortic stenosis.,PMC9214572
Augmenting mitral valve repair evaluation with intraoperative left ventricle pressure measurements.,PMC9550272
Pulmonary embolism due to an indefinite plug: 5-year follow-up.,PMC9338705
Malignant granular cell tumour at the interventricular septum.,PMC9297504
Combined surgical correction of pectus carinatum and juvenile kyphosis.,PMC9297509
Porcelain aorta does not mean inoperability but needs special strategies.,PMC9473332
Excess costs of mental disorders by level of severity.,35639134
An ACTH-secreting tumour hidden in a congenitally hypoplastic left lung.,PMC9419672
Retrograde type A aortic dissection: a different evil.,PMC9642331
The Fontan procedure is no longer the last operation.,PMC9252110
Patients' and family members' experiences of psychiatric inpatient services in China: a comparison based on a dyadic design.,35499765
Lessons from fatal re-expansion pulmonary oedema: case series.,PMC9159410
Impact of the 2018 Japan Floods on benzodiazepine use: a longitudinal analysis based on the National Database of Health Insurance Claims.,35474395
"Neighbourhood socioeconomic disadvantage and psychiatric disorders among refugees: a population-based, quasi-experimental study in Denmark.",35597890
External syringomyelia - is it an evidence of focal spinal instability?,PMC9574111
Repair of atrioventricular disruption after mitral valve replacement utilizing commando procedure principles.,PMC9270861
Doege Potter syndrome presenting as multiple fibrous tumours of the chest.,PMC9631964
Cavopulmonary support with a modified cannulation technique in a failing Fontan patient.,PMC9297500
Calcified thrombi of the Valsalva sinuses mimicking an aortic valve tumour.,PMC9536284
Erratum To 'Roles and outcomes of thoracoscopic anatomic lung subsegmentectomy for lung cancer'.,PMC8923396
"Maternal parenting stress from birth to 36 months, maternal depressive symptoms, and physical punishment to 10-year-old children: a population-based birth cohort study.",35788880
Reimplantation of the left coronary artery with aortic intramural course in an ALCAPA patient.,PMC9214569
Combined mitral valve replacement and coronary artery bypass grafting through a left thoracotomy after retrosternal oesophageal reconstruction.,PMC9233499
Post-medistinoscopy chylopericardium.,PMC9159449
Left ventricular assist device insertion and open abdominal aortic aneurysm repair in same admission for an end-stage heart failure patient.,PMC9159457
"Ethical spaces in imperfect global health collaborations. A commentary on Keynejad's research, education and capacity building initiative to address gender-based violence in the Global South. ",34997840
Corrigendum To 'Is it time to incorporate hands-on simulation into the cardiothoracic surgery curriculum?',PMC8860423
Extracorporeal membrane oxygenation support in carinal resection for recurrent chondrosarcoma after previous distal tracheal resection.,PMC9216038
Valve-sparing aortic root replacement and aortic valve repair for a 2-year-old girl with Loeys-Dietz syndrome.,PMC9159416
Using antibiotic-loaded bone cement for a patient with deep sternal wound infection after cardiac surgery.,PMC9159415
"Invited commentary on ""Medium-term health and social outcomes in adolescents following sexual assault: a prospective mixed-methods cohort study"" by Clare and colleagues. ",35037952
Autologous free tissue transfer in paediatric patient with a univentricular heart.,PMC9270859
Feasibility of hybrid Ivor-Lewis oesophagectomy after sleeve gastrectomy.,PMC9214564
Incidence and prevalence of Tourette syndrome and chronic tic disorders in Taiwan: a nationwide population-based study.,35467133
Do we need new devices for surgical mitral valve repair?,PMC9199930
Neochord DS1000 system versus conventional mitral valve repair for correction of mitral regurgitation due to prolapse of the posterior leaflet.,PMC9252108
Distal arch replacement for aortic aneurysm associated with pseudocoarctation through the L-incision approach.,PMC9336573
Modified use of a 4-branched frozen elephant trunk prosthesis for treatment of a right-sided aortic arch aneurysm with an aberrant left subclavian artery.,PMC9714589
Erratum to 'Stiffness reduction of the rib cage to perform a minimally invasive pectus excavatum repair: biomechanical evaluation'.,PMC9694416
Large thrombus in transit in a COVID-19 patient.,PMC9024224
"More insights into acute aortic dissection, but with what clinical consequence?",PMC9252117
H-type congenital tracheo-oesophageal fistula associated with oesophageal stenosis: anatomical variant.,PMC9159451
Combination of endobronchial bronchoscopic debulking and bronchoplastic segmentectomy of an obstructive neuroendocrine tumour: probably the least invasive approach.,PMC9336576
Salvage debulking surgery and hyperthermic intrathoracic chemotherapy for massive recurrent mesothelioma in the mediastinum.,PMC9252109
Effective treatment for massive neonatal catheter-related right atrial thrombosis.,PMC9714592
Bullet embolism: a rare cause of acute ischaemia.,PMC9714595
An alternative valve for mitral valve replacement in young children: using an NO-REACT® INJECTABLE BIOPULMONIC™ prosthesis as a mitral valve replacement in a 14-month-old child.,PMC9159440
The association of depression and postoperative delirium: we may need more information.,PMC9512090
Nothing changes if nothing changes.,PMC9403298
Physicians' interest in different strategies for supporting pain -management and opioid prescribing: A cross-sectional study.,36523202
Erratum To 'Roles and outcomes of thoracoscopic anatomic lung subsegmentectomy for lung cancer'.,34849930
Heartmate 3 implantation in small patients: CT-guided chest diameter assessment.,PMC9070508
"Prospective relationships between stigma, mental health, and resilience in a multi-city cohort of transgender and nonbinary individuals in the United States, 2016-2019.",35312828
Robotic-assisted lobectomy after bilateral lung transplantation.,PMC9153374
First in human surgical implantation of a leadless pacemaker on the epicardial portion of the right atrial appendage in a patient with a cardiac electronic devices mediated dermatitis.,PMC9252116
Discrimination and mental health of Somali immigrants in North America: a longitudinal study from 2013 to 2019.,35212783
"Correction to: Gender, the gender gap, and their interaction; analysis of relationships with children's mental health problems.",34652460
Assessment of the efficacy of a Crisis Intervention Team (CIT): experience in the Esplugues Mental Health Center (Barcelona).,35246708
Transapical combined transcatheter aortic valve-in-valve implant and ascending aorta endovascular repair.,PMC9214565
