Title,ID
Preventive effects of <i>Mycobacterium tuberculosis</i> DNA vaccines on the mouse model with latent tuberculosis infection.,36860878
Immunotherapeutic Effects of Different Doses of <i>Mycobacterium tuberculosis ag85a/b</i> DNA Vaccine Delivered by Electroporation.,35603155
"Bone Marrow Regulatory T Cells Are a Unique Population, Supported by Niche-Specific Cytokines and Plasmacytoid Dendritic Cells, and Required for Chronic Graft-Versus-Host Disease Control.",34631716
A Mycobacterium tuberculosis-specific subunit vaccine that provides synergistic immunity upon co-administration with Bacillus Calmette-Guérin.,34795205
Tuning T Cell Signaling Sensitivity Alters the Behavior of CD4+ T Cells during an Immune Response.,29618523
Calcium channel ITPR2 and mitochondria-ER contacts promote cellular senescence and aging.,33526781
Immune correlates of tuberculosis disease and risk translate across species.,31996462
γδ T cells shape memory-phenotype αβ T cell populations in non-immunized mice.,31237933
CD200 receptor restriction of myeloid cell responses antagonizes antiviral immunity and facilitates cytomegalovirus persistence within mucosal tissue.,25654642
Intravenous administration of the selective toll-like receptor 7 agonist DSR-29133 leads to anti-tumor efficacy in murine solid tumor models which can be potentiated by combination with fractionated radiotherapy.,26959743
Controlling herpetic stromal keratitis by modulating lymphotoxin-alpha-mediated inflammatory pathways.,23850656
The Vaccinia virus complement control protein modulates adaptive immune responses during infection.,21191012
Role of the NF-κB transcription factor c-Rel in the generation of CD8+ T-cell responses to Toxoplasma gondii.,21118906
Regulation of cytokine production by virus-specific CD8 T cells in the lungs.,18524828
