Title,ID
Flow cytometry and immunohistochemistry of the mouse dural meninges for immunological and virological assessments.,36853673
Assessing the Presence of Hematopoietic Stem and Progenitor Cells in Mouse Spleen.,35799901
Cell-specific cargo delivery using synthetic bacterial spores.,36640333
Comparison of therapeutic effects of mesenchymal stem cells from umbilical cord and bone marrow in the treatment of type 1 diabetes.,35941696
T-Cell Repertoire Analysis in the Conjunctiva of Murine Dry Eye Model.,36877515
Adjuvants influence the maturation of VRC01-like antibodies during immunization.,36405776
Protocol to isolate immune cells from mouse pancreatic lymph nodes and whole pancreas for mass cytometric analyses.,36520629
Chemokines expressed by engineered bacteria recruit and orchestrate antitumor immunity.,36888717
Pulmonary inflammation promoted by type-2 dendritic cells is a feature of human and murine schistosomiasis.,37012228
Regulating Th17/Treg Balance Contributes to the Therapeutic Effect of Ziyuglycoside I on Collagen-Induced Arthritis.,36555745
A microarray patch SARS-CoV-2 vaccine induces sustained antibody responses and polyfunctional cellular immunity.,36062075
Evaluating the glycolytic potential of mouse costimulated effector CD8<sup>+</sup> T cells <i>ex vivo</i>.,35677608
Granzyme B PET Imaging Stratifies Immune Checkpoint Inhibitor Response in Hepatocellular Carcinoma.,35936114
Mice Humanized for MHC and hACE2 with High Permissiveness to SARS-CoV-2 Omicron Replication.,37080384
Contribution of CD4+ cells in the emotional alterations induced by endometriosis in mice.,36311856
Lyl1-deficiency promotes inflammatory responses and increases mycobacterial burden in response to <i>Mycobacterium tuberculosis</i> infection in mice.,36119114
Protocol to isolate and enrich mouse splenic naive CD4<sup>+</sup> T cells for in vitro CD4<sup>+</sup>CD8αα<sup>+</sup> cell induction.,36170110
SIRT1 inactivation switches reactive astrocytes to an antiinflammatory phenotype in CNS autoimmunity.,36136587
Mobilizing phospholipids on tumor plasma membrane implicates phosphatidylserine externalization blockade for cancer immunotherapy.,36323258
Mice Humanized for Major Histocompatibility Complex and Angiotensin-Converting Enzyme 2 with High Permissiveness to SARS-CoV-2 Omicron Replication,10.1101/2022.12.01.518541
IL-4Rα signalling in B cells and T cells play differential roles in acute and chronic atopic dermatitis.,36599893
Vaccination with a Zika virus envelope domain III protein induces neutralizing antibodies and partial protection against Asian genotype in immunocompetent mice.,36471432
Comparative immunogenicity analysis of intradermal versus intramuscular immunization with a recombinant human adenovirus type 5 vaccine against Ebola virus.,36119119
CD69 expression on regulatory T cells protects from immune damage after myocardial infarction.,36066993
Dynamics of the Coreceptor-LCK Interactions during T Cell Development Shape the Self-Reactivity of Peripheral CD4 and CD8 T Cells.,32023465
Noninvasive imaging of the lung NETosis by anti-Ly6G iron oxide nanoparticles.,35991979
Short or Long Interval between Priming and Boosting: Does It Impact on the Vaccine Immunogenicity? ,33804604
Immune response and protective efficacy of the SARS-CoV-2 recombinant spike protein vaccine S-268019-b in mice.,36460696
IL-12p40 is essential but not sufficient for Francisella tularensis LVS clearance in chronically infected mice.,36972230
Pro-Resolving Factor Administration Limits Cancer Progression by Enhancing Immune Response Against Cancer Cells.,35116038
Intranasally administered S-MGB-364 displays antitubercular activity and modulates the host immune response to Mycobacterium tuberculosis infection.,35084027
Post-endotoxin exposure-induced lung inflammation and resolution consequences beneficially impacted by lung-delivered IL-10 therapy.,36243830
NKT cells adopt a glutamine-addicted phenotype to regulate their homeostasis and function.,36288696
The HDAC inhibitor zabadinostat is a systemic regulator of adaptive immunity.,36702861
Thymocytes trigger self-antigen-controlling pathways in immature medullary thymic epithelial stages. ,35188458
Influence of Type I Interferons in Gammaherpesvirus-68 and Its Influence on EAE Enhancement.,35874728
Nanoparticle-based modulation of CD4<sup>+</sup> T cell effector and helper functions enhances adoptive immunotherapy.,36241639
Synthetic TGF-β Signaling Agonist-Treated Dendritic Cells Induce Tolerogenicity and Antirheumatic Effects.,36135173
A Simple and Robust Protocol for <i>in vitro</i> Differentiation of Mouse Non-pathogenic T Helper 17 Cells from CD4<sup>+</sup> T Cells.,34150936
MULT1-Encoding DNA Alleviates Schistosomiasis-Associated Hepatic Fibrosis via Modulating Cellular Immune Response.,35873385
An RNA-Based Vaccine Platform for Use against <i>Mycobacterium tuberculosis</i>.,36679975
Intratumoral electroporation of a self-amplifying RNA expressing IL-12 induces antitumor effects in mouse models of cancer.,36035753
Deletion of N-acetylmuramyl-L-alanine amidases alters the host immune response to <i>Mycobacterium tuberculosis</i> infection.,33980132
A selective LIS1 requirement for mitotic spindle assembly discriminates distinct T-cell division mechanisms within the T-cell lineage.,36519536
Treg suppression of immunity within inflamed allogeneic grafts.,35881490
Protocol to colonize gnotobiotic mice in early life and assess the impact on early life immune programming.,36595955
Immunogenicity and protective efficacy of a rhesus adenoviral vaccine targeting conserved COVID-19 replication transcription complex.,36302778
"Lipid-Polymer Hybrid ""Particle-in-Particle"" Nanostructure Gene Delivery Platform Explored for Lyophilizable DNA and mRNA COVID-19 Vaccines.",35942271
TGFβ receptor inhibition unleashes interferon-β production by tumor-associated macrophages and enhances radiotherapy efficacy.,35301235
"A conserved population of MHC II-restricted, innate-like, commensal-reactive T cells in the gut of humans and mice.",36463279
mRNA-encoded HIV-1 Env trimer ferritin nanoparticles induce monoclonal antibodies that neutralize heterologous HIV-1 isolates in mice.,35294883
Interferon gamma constrains type 2 lymphocyte niche boundaries during mixed inflammation.,35139352
Intestinal epithelial HDAC3 and MHC class II coordinate microbiota-specific immunity.,36602872
Aminoclay Nanoparticles Induce Anti-Inflammatory Dendritic Cells to Attenuate LPS-Elicited Pro-Inflammatory Immune Responses.,36557876
Targeting depletion of myeloid-derived suppressor cells potentiates PD-L1 blockade efficacy in gastric and colon cancers.,36268178
Secreted heat shock protein gp96-Ig and OX40L-Fc combination vaccine enhances SARS-CoV-2 Spike (S) protein-specific B and T cell immune responses.,35936992
COVID-19 vaccine mRNA-1273 elicits a protective immune profile in mice that is not associated with vaccine-enhanced disease upon SARS-CoV-2 challenge.,34270939
Follicular T cells optimize the germinal center response to SARS-CoV-2 protein vaccination in mice.,35139367
DOT1L affects colorectal carcinogenesis via altering T cell subsets and oncogenic pathway.,35309733
Therapeutic efficacy against <i>Mycobacterium tuberculosis</i> using ID93 and liposomal adjuvant formulations.,36090093
N-Linked Glycans Shape Skin Immune Responses during Arthritis and Myositis after Intradermal Infection with Ross River Virus.,36000846
Robust Immune Response Induced by <i>Schistosoma mansoni</i> TSP-2 Antigen Coupled to Bacterial Outer Membrane Vesicles.,34712047
Peripheral Opioid Receptor Blockade Enhances Epithelial Damage in Piroxicam-Accelerated Colitis in IL-10-Deficient Mice. ,34299013
Streptococcus pneumoniae Rapidly Translocate from the Nasopharynx through the Cribriform Plate to Invade the Outer Meninges.,35924840
Bee Venom Phospholipase A2 Ameliorates Atherosclerosis by Modulating Regulatory T Cells. ,32977607
