Title,ID
Chronic Alcohol Ingestion Worsens Survival and Alters Gut Epithelial Apoptosis and CD8+ T Cell Function After Pseudomonas Aeruginosa Pneumonia-Induced Sepsis.,29664837
Investigating the importance of B cells and antibodies during Trichuris muris infection using the IgMi mouse.,32778925
Cigarette smoke extract acts directly on CD4 T cells to enhance Th1 polarization and reduce memory potential.,29935764
Cornea-infiltrating and lymph node dendritic cells contribute to CD4+ T cell expansion after herpes simplex virus-1 ocular infection.,25422507
Subcutaneous insulin B:9-23/IFA immunisation induces Tregs that control late-stage prediabetes in NOD mice through IL-10 and IFNgamma.,20490452
Memory CD4 T cell-derived IL-2 synergizes with viral infection to exacerbate lung inflammation.,31412088
Effector CD4 T-cell transition to memory requires late cognate interactions that induce autocrine IL-2.,25369785
α-Galactosylceramide-activated murine NK1.1(+) invariant-NKT cells in the myometrium induce miscarriages in mice.,27198610
PLCγ-dependent mTOR signalling controls IL-7-mediated early B cell development.,29133930
CD103 is dispensable for anti-viral immunity and autoimmunity in a mouse model of virally-induced autoimmune diabetes.,19162441
Differential roles of epigenetic changes and Foxp3 expression in regulatory T cell-specific transcriptional regulation.,24706905
Delays and diversions mark the development of B cell responses to Borrelia burgdorferi infection.,22547698
