Title,ID
Histone deficiency and accelerated replication stress in T cell aging. ,34060486
Defects in Antiviral T Cell Responses Inflicted by Aging-Associated miR-181a Deficiency.,31747595
Chimeric Virus-Like Particles and Capsomeres Induce Similar CD8<sup>+</sup> T Cell Responses but Differ in Capacity to Induce CD4<sup>+</sup> T Cell Responses and Antibody Responses.,33133076
Differential location of NKT and MAIT cells within lymphoid tissue.,35260653
Chimeric Murine Polyomavirus Virus-Like Particles Induce Plasmodium Antigen-Specific CD8+ T Cell and Antibody Responses.,31275867
γδ T Cell-Secreted XCL1 Mediates Anti-CD3-Induced Oral Tolerance.,31578268
Chronic Alcohol Ingestion Worsens Survival and Alters Gut Epithelial Apoptosis and CD8+ T Cell Function After Pseudomonas Aeruginosa Pneumonia-Induced Sepsis.,29664837
Tofacitinib inhibits the development of experimental autoimmune uveitis and reduces the proportions of Th1 but not of Th17 cells.,33088168
CD25-Targeted IL-2 Signals Promote Improved Outcomes of Influenza Infection and Boost Memory CD4 T Cell Formation.,32376651
Autoimmunity to neuroretina in the concurrent absence of IFN-γ and IL-17A is mediated by a GM-CSF-driven eosinophilic inflammation.,32593472
The Essential Role Played by B Cells in Supporting Protective Immunity Against Trichuris muris Infection Is by Controlling the Th1/Th2 Balance in the Mesenteric Lymph Nodes and Depends on Host Genetic Background.,31921120
Oncolytic herpes virus G47Δ works synergistically with CTLA-4 inhibition via dynamic intratumoral immune modulation.,34514094
AS101 ameliorates experimental autoimmune uveitis by regulating Th1 and Th17 responses and inducing Treg cells.,30853312
γδ T cells control humoral immune response by inducing T follicular helper cell differentiation.,30089795
Skin CD4<sup>+</sup> Memory T Cells Play an Essential Role in Acquired Anti-Tick Immunity through Interleukin-3-Mediated Basophil Recruitment to Tick-Feeding Sites.,29085376
Oral Administration of miR-30d from Feces of MS Patients Suppresses MS-like Symptoms in Mice by Expanding Akkermansia muciniphila.,31784260
T-bet optimizes CD4 T-cell responses against influenza through CXCR3-dependent lung trafficking but not functional programming.,31278374
FAP Delineates Heterogeneous and Functionally Divergent Stromal Cells in Immune-Excluded Breast Tumors.,30266714
Investigating the importance of B cells and antibodies during Trichuris muris infection using the IgMi mouse.,32778925
MicroRNA regulation of type 2 innate lymphoid cell homeostasis and function in allergic inflammation.,29122948
The C3aR promotes macrophage infiltration and regulates ANCA production but does not affect glomerular injury in experimental anti-myeloperoxidase glomerulonephritis.,29315316
Cigarette smoke extract acts directly on CD4 T cells to enhance Th1 polarization and reduce memory potential.,29935764
α-Galactosylceramide-activated murine NK1.1(+) invariant-NKT cells in the myometrium induce miscarriages in mice.,27198610
IL-15 supports the generation of protective lung-resident memory CD4 T cells.,29186108
An Epithelial Integrin Regulates the Amplitude of Protective Lung Interferon Responses against Multiple Respiratory Pathogens.,27505057
Nitric oxide modulates TGF-beta-directive signals to suppress Foxp3+ regulatory T cell differentiation and potentiate Th1 development.,21555530
Memory CD4 T cell-derived IL-2 synergizes with viral infection to exacerbate lung inflammation.,31412088
PLCγ-dependent mTOR signalling controls IL-7-mediated early B cell development.,29133930
TNF/iNOS-producing dendritic cells are the necessary evil of lethal influenza virus infection.,19279209
Cornea-infiltrating and lymph node dendritic cells contribute to CD4+ T cell expansion after herpes simplex virus-1 ocular infection.,25422507
Direct IL-6 Signals Maximize Protective Secondary CD4 T Cell Responses against Influenza.,27647834
Lack of the phosphatase PTPN22 increases adhesion of murine regulatory T cells to improve their immunosuppressive function.,23193160
L-selectin is dispensable for T regulatory cell function postallogeneic bone marrow transplantation.,21070606
Effector CD4 T-cell transition to memory requires late cognate interactions that induce autocrine IL-2.,25369785
Genetic-induced variations in the GAD65 T-cell repertoire governs efficacy of anti-CD3/GAD65 combination therapy in new-onset type 1 diabetes.,19690518
CD103 is dispensable for anti-viral immunity and autoimmunity in a mouse model of virally-induced autoimmune diabetes.,19162441
A novel function of IL-2: chemokine/chemoattractant/retention receptor genes induction in Th subsets for skin and lung inflammation.,22464450
Subcutaneous insulin B:9-23/IFA immunisation induces Tregs that control late-stage prediabetes in NOD mice through IL-10 and IFNgamma.,20490452
Anti-CD3 and nasal proinsulin combination therapy enhances remission from recent-onset autoimmune diabetes by inducing Tregs.,16628253
Delays and diversions mark the development of B cell responses to Borrelia burgdorferi infection.,22547698
B cell homeostasis and follicle confines are governed by fibroblastic reticular cells.,25151489
