Title,ID
Epithelial cell-derived cytokine TSLP activates regulatory T cells by enhancing fatty acid uptake.,36717741
The impact of stress on the transcriptomic signature of iNKT1 cells.,34765746
Tirap controls Mycobacterium tuberculosis phagosomal acidification.,36888688
CD8low T cells expanded following acute Trypanosoma cruzi infection and benznidazole treatment are a relevant subset of IFN-γ producers.,33347472
Pathogenic mechanism of miR-21 in autoimmune lymphoid hyperplasia syndrome.,28588726
Aconitate decarboxylase 1 participates in the control of pulmonary Brucella infection in mice.,34525130
<i>Staphylococcus aureus</i> Alpha-Toxin Limits Type 1 While Fostering Type 3 Immune Responses.,32849537
RNA m6A methylation orchestrates cancer growth and metastasis via macrophage reprogramming.,33654093
AutoSpill is a principled framework that simplifies the analysis of multichromatic flow cytometry data.,34001872
Protein Prenylation Drives Discrete Signaling Programs for the Differentiation and Maintenance of Effector T<sub>reg</sub> Cells.,33207246
Recruited Monocytes and Type 2 Immunity Promote Lung Regeneration following Pneumonectomy.,28506464
Alloreactive Regulatory T Cells Allow the Generation of Mixed Chimerism and Transplant Tolerance.,26635810
CXCR6-Deficiency Improves the Control of Pulmonary <i>Mycobacterium tuberculosis</i> and Influenza Infection Independent of T-Lymphocyte Recruitment to the Lungs.,30899256
Identification of new MUC1 epitopes using HLA-transgenic animals: implication for immunomonitoring.,28679396
Clinical Dosing Regimen of Selinexor Maintains Normal Immune Homeostasis and T-cell Effector Function in Mice: Implications for Combination with Immunotherapy.,28148714
Dendritic cell function and pathogen-specific T cell immunity are inhibited in mice administered levonorgestrel prior to intranasal Chlamydia trachomatis infection.,27892938
CIITA-driven MHC class II expressing tumor cells can efficiently prime naive CD4<sup>+</sup> TH cells <i>in vivo</i> and vaccinate the host against parental MHC-II-negative tumor cells.,28197387
"Regulation of thymocyte trafficking by Tagap, a GAP domain protein linked to human autoimmunity. ",29895617
The efficacy of oral and subcutaneous antigen-specific immunotherapy in murine cow's milk- and peanut allergy models.,29021893
<i>Trypanosoma</i> Infection Favors <i>Brucella</i> Elimination <i>via</i> IL-12/IFNγ-Dependent Pathways.,28824630
Prenatal Administration of Betamethasone Causes Changes in the T Cell Receptor Repertoire Influencing Development of Autoimmunity.,29181000
Chronic Brucella Infection Induces Selective and Persistent Interferon Gamma-Dependent Alterations of Marginal Zone Macrophages in the Spleen. ,28808159
Oral Antibiotic Treatment of Mice Exacerbates the Disease Severity of Multiple Flavivirus Infections.,29590614
Combination therapy for tuberculosis treatment: pulmonary administration of ethionamide and booster co-loaded nanoparticles.,28710351
Allergic Asthma Favors <i>Brucella</i> Growth in the Lungs of Infected Mice.,30147700
Induction of antigen-specific immune tolerance by TGF-beta-induced CD4+Foxp3+ regulatory T cells.,19918314
Metallothionein regulates intracellular zinc signaling during CD4(+) T cell activation.,27251638
Overcoming resistance to checkpoint blockade therapy by targeting PI3Kγ in myeloid cells.,27828943
Immune privilege of the CNS is not the consequence of limited antigen sampling.,24651727
microRNAs regulate cell-to-cell variability of endogenous target gene expression in developing mouse thymocytes.,25714103
The peptide specificity of the endogenous T follicular helper cell repertoire generated after protein immunization.,23077537
