Title,ID
STING is an intrinsic checkpoint inhibitor that restrains the T<sub>H</sub>17 cell pathogenic program.,35613599
Naïve CD4<sup>+</sup> T Cell Activation in the Nasal-Associated Lymphoid Tissue following Intranasal Immunization with a Flagellin-Based Subunit Vaccine.,36555214
Chronic CD27-CD70 costimulation promotes type 1-specific polarization of effector Tregs.,36993956
Cell-specific cargo delivery using synthetic bacterial spores.,36640333
Suppressor of Cytokine Signalling 5 (SOCS5) Modulates Inflammatory Responses during Alphavirus Infection.,36366574
STAT3 signaling modulates the immune response induced after antigen targeting to conventional type 1 dendritic cells through the DEC205 receptor.,36330518
Contribution of CD4+ cells in the emotional alterations induced by endometriosis in mice.,36311856
Meibomian gland dysfunction is suppressed via selective inhibition of immune responses by topical LFA-1/ICAM antagonism with lifitegrast in the allergic eye disease (AED) model.,33812087
Antigen presentation between T cells drives Th17 polarization under conditions of limiting antigen.,33730591
Comparison of therapeutic effects of mesenchymal stem cells from umbilical cord and bone marrow in the treatment of type 1 diabetes.,35941696
Vaccination with a Zika virus envelope domain III protein induces neutralizing antibodies and partial protection against Asian genotype in immunocompetent mice.,36471432
The gut microbiome contributes to splenomegaly and tissue inflammation in a murine model of primary biliary cholangitis.,35928756
PRMT5 inhibition induces pro-inflammatory macrophage polarization and increased hepatic triglyceride levels without affecting atherosclerosis in mice.,36946061
Co-administration of Lactobacillus gasseri KBL697 and tumor necrosis factor-alpha inhibitor infliximab improves colitis in mice.,35688918
T-Cell Repertoire Analysis in the Conjunctiva of Murine Dry Eye Model.,36877515
Short or Long Interval between Priming and Boosting: Does It Impact on the Vaccine Immunogenicity? ,33804604
Chemokines expressed by engineered bacteria recruit and orchestrate antitumor immunity.,36888717
"Role for the metalloproteinase ADAM28 in the control of airway inflammation, remodelling and responsiveness in asthma.",36685493
Emodin modulates gut microbial community and triggers intestinal immunity.,36088620
Inhibition of myeloid-derived suppressive cell function with all-trans retinoic acid enhanced anti-PD-L1 efficacy in cervical cancer.,35688951
Tofacitinib Treatment in Primary Herpes Simplex Encephalitis Interferes With Antiviral Response.,35217873
T cell kinetics reveal expansion of distinct lung T cell subsets in acute versus in resolved influenza virus infection.,36275685
Immunizations with diverse sarbecovirus receptor-binding domains elicit SARS-CoV-2 neutralizing antibodies against a conserved site of vulnerability.,34788600
A single vaccination of nucleoside-modified Rabies mRNA vaccine induces prolonged highly protective immune responses in mice.,36761167
A diet enriched in omega-3 PUFA and inulin prevents type 1 diabetes by restoring gut barrier integrity and immune homeostasis in NOD mice.,36713378
Niche-expressed Galectin-1 is involved in pre-B acute lymphoblastic leukemia relapse through pre-B cell receptor activation.,37009219
GM-CSF<sup>+</sup> Tc17 cells are required to bolster vaccine immunity against lethal fungal pneumonia without causing overt pathology.,36288707
MicroRNA-155 contributes to host immunity against Toxoplasma gondii.,34907898
SIRT1 inactivation switches reactive astrocytes to an antiinflammatory phenotype in CNS autoimmunity.,36136587
LRBA Deficiency Can Lead to Lethal Colitis That Is Diminished by SHIP1 Agonism.,35603158
FcRn-Targeted Mucosal Vaccination against Influenza Virus Infection.,34380652
IL-21 has a critical role in establishing germinal centers by amplifying early B cell proliferation.,35801309
Immunomodulatory Properties of Umbilical Cord Blood-Derived Small Extracellular Vesicles and Their Therapeutic Potential for Inflammatory Skin Disorders. ,34575956
Post-endotoxin exposure-induced lung inflammation and resolution consequences beneficially impacted by lung-delivered IL-10 therapy.,36243830
Secreted gelsolin inhibits DNGR-1-dependent cross-presentation and cancer immunity.,34081922
An Injectable Cytokine Trap for Local Treatment of Autoimmune Disease.,31753473
PI3K Signaling in Dendritic Cells Aggravates DSS-Induced Colitis.,35514976
Addressing the role of PKD3 in the T cell compartment with knockout mice.,35440091
Adjuvant Screen Identifies Synthetic DNA-Encoding Flt3L and CD80 Immunotherapeutics as Candidates for Enhancing Anti-tumor T Cell Responses.,32161596
MULT1-Encoding DNA Alleviates Schistosomiasis-Associated Hepatic Fibrosis via Modulating Cellular Immune Response.,35873385
Bee Venom Phospholipase A2 Ameliorates Atherosclerosis by Modulating Regulatory T Cells. ,32977607
UVB modifies skin immune-stroma cross-talk and promotes effector T cell recruitment during cryptic<i>Leishmania donovani</i>infection,10.1101/2023.02.03.526940
Pro-Resolving Factor Administration Limits Cancer Progression by Enhancing Immune Response Against Cancer Cells.,35116038
The HDAC inhibitor zabadinostat is a systemic regulator of adaptive immunity.,36702861
Garlic-Derived Organosulfur Compounds Regulate Metabolic and Immune Pathways in Macrophages and Attenuate Intestinal Inflammation in Mice.,35107883
Adjuvants influence the maturation of VRC01-like antibodies during immunization.,36405776
TCR Retrogenic Mice as a Model To Map Self-Tolerance Mechanisms to the Cancer Mucosa Antigen GUCY2C.,30642983
IL-21 has a critical role in establishing germinal centers by amplifying early B cell proliferation,10.1101/2022.01.21.476732
Bile salt hydrolase in non-enterotoxigenic Bacteroides potentiates colorectal cancer.,36765047
Lactoferrin-Functionalized Noble Metal Nanoparticles as New Antivirals for HSV-2 Infection. ,35056558
RNA-Seq-Based TCR Profiling Reveals Persistently Increased Intratumoral Clonality in Responders to Anti-PD-1 Therapy.,32411589
The G Protein-Coupled Receptor (GPR) 15 Counteracts Antibody-Mediated Skin Inflammation.,32922401
Glucan particles as a novel adjuvant for the induction of experimental autoimmune encephalomyelitis.,34111646
Cytokine elevation in the mouse small intestine at the early stage of infection with the gastrointestinal parasite Heligmosomoides polygyrus.,33597317
Increased susceptibility to organic dust exposure-induced inflammatory lung disease with enhanced rheumatoid arthritis-associated autoantigen expression in HLA-DR4 transgenic mice.,35717175
Invasive margin tissue-resident macrophages of high CD163 expression impede responses to T cell-based immunotherapy.,36914207
