Title,ID
Low-dose IL-2 shapes a tolerogenic gut microbiota that improves autoimmunity and gut inflammation.,35917175
Undernutrition and Hypoleptinemia Modulate Alloimmunity and CMV-specific Viral Immunity in Transplantation.,33724247
Tolerance induction in memory CD4 T cells is partial and reversible.,32931017
Robust Control of a Brain-Persisting Parasite through MHC I Presentation by Infected Neurons.,31189109
DPP4 Inhibitor Sitagliptin Enhances Lymphocyte Recruitment and Prolongs Survival in a Syngeneic Ovarian Cancer Mouse Model. ,33513866
Increased mortality in CD43-deficient mice during sepsis.,30226896
RNPS1 inhibits excessive tumor necrosis factor/tumor necrosis factor receptor signaling to support hematopoiesis in mice.,35482923
Heritable vaginal bacteria influence immune tolerance and relate to early-life markers of allergic sensitization in infancy.,35932762
Specific targeting of inflammatory osteoclastogenesis by the probiotic yeast <i>S. boulardii</i> CNCM I-745 reduces bone loss in osteoporosis.,36848406
Multi-omic profiling of lung and liver tumor microenvironments of metastatic pancreatic cancer reveals site-specific immune regulatory pathways.,33985562
Macropinocytosis drives T cell growth by sustaining the activation of mTORC1.,31924779
Synergistic and additive interactions between receptor signaling networks drive the regulatory T cell versus T helper 17 cell fate choice.,34688667
Follicular helper T cell profiles predict response to costimulation blockade in type 1 diabetes.,32747817
Non-Invasive Fluorescent Monitoring of Ovarian Cancer in an Immunocompetent Mouse Model. ,30602661
A selective LIS1 requirement for mitotic spindle assembly discriminates distinct T-cell division mechanisms within the T-cell lineage.,36519536
"Noninvasive Imaging of the Immune Checkpoint LAG-3 Using Nanobodies, from Development to Pre-Clinical Use.",31569553
CD4+Foxp3+ regulatory T cells prolong drug-induced disease remission in (NZBxNZW) F1 lupus mice.,23446139
"Iripin-3, a New Salivary Protein Isolated From <i>Ixodes ricinus</i> Ticks, Displays Immunomodulatory and Anti-Hemostatic Properties <i>In Vitro</i>.",33732248
T Cell Repertoire Maturation Induced by Persistent and Latent Viral Infection Is Insufficient to Induce Costimulation Blockade Resistant Organ Allograft Rejection in Mice.,29963060
Transforming growth factor β (TGF-β) receptor signaling regulates kinase networks and phosphatidylinositol metabolism during T-cell activation.,32358062
Epidermal autonomous VEGFA/Flt1/Nrp1 functions mediate psoriasis-like disease.,31934626
T cells transduce T-cell receptor signal strength by generating different phosphatidylinositols.,30692200
Complement receptor C3aR1 controls neutrophil mobilization following spinal cord injury through physiological antagonism of CXCR2. ,31045582
The short-chain fatty acid pentanoate suppresses autoimmunity by modulating the metabolic-epigenetic crosstalk in lymphocytes.,30770822
Engineering a Single-Agent Cytokine/Antibody Fusion That Selectively Expands Regulatory T Cells for Autoimmune Disease Therapy.,30104245
A temporally dynamic Foxp3 autoregulatory transcriptional circuit controls the effector Treg programme. ,29991564
Dissecting the phenotypic and functional heterogeneity of mouse inflammatory osteoclasts by the expression of Cx3cr1. ,32400390
"Dengue vaccine-induced CD8+ T cell immunity confers protection in the context of enhancing, interfering maternal antibodies. ",29263304
Obesity Shapes Metabolism in the Tumor Microenvironment to Suppress Anti-Tumor Immunity.,33301708
The cis-Regulatory Atlas of the Mouse Immune System.,30686579
Th17 cells confer long-term adaptive immunity to oral mucosal Candida albicans infections.,23250275
Metabolic reprogramming of alloantigen-activated T cells after hematopoietic cell transplantation.,26950421
