Title,ID
Intestinal tissue-resident T cell activation depends on metabolite availability.,35969785
DP1 prostanoid receptor activation increases the severity of an acute lower respiratory viral infection in mice via TNF-α-induced immunopathology.,33879829
Adjuvanted <i>Schistosoma mansoni</i>-Cathepsin B With Sulfated Lactosyl Archaeol Archaeosomes or AddaVax™ Provides Protection in a Pre-Clinical Schistosomiasis Model.,33304354
Early use of dexamethasone increases Nr4a1 in Kupffer cells ameliorating acute liver failure in mice in a glucocorticoid receptor-dependent manner.,32893529
A plant-derived VLP influenza vaccine elicits a balanced immune response even in very old mice with co-morbidities.,30629622
"Physical Exercise Induces Immunoregulation of TREG, M2, and pDCs in a Lung Allergic Inflammation Model.",31156611
Matured Tolerogenic Dendritic Cells Effectively Inhibit Autoantigen Specific CD4+ T Cells in a Murine Arthritis Model.,31555285
Cigarette Smoke Increases CD8α<sup>+</sup> Dendritic Cells in an Ovalbumin-Induced Airway Inflammation.,28670318
Fc Effector Function Contributes to the Activity of Human Anti-CTLA-4 Antibodies.,29576375
HVEM and CD160: Regulators of Immunopathology During Malaria Blood-Stage.,30483269
Experimental atopic dermatitis depends on IL-33R signaling via MyD88 in dendritic cells.,28383552
Developmentally regulated availability of RANKL and CD40 ligand reveals distinct mechanisms of fetal and adult cross-talk in the thymus medulla.,23152561
Plasmacytoid dendritic cells protect from viral bronchiolitis and asthma through semaphorin 4a-mediated T reg expansion.,29273643
Identifying gut microbe-host phenotype relationships using combinatorial communities in gnotobiotic mice.,24452263
Guidelines for the use of flow cytometry and cell sorting in immunological studies (second edition).,31633216
