Title,ID
Development of severe colitis is associated with lung inflammation and pathology.,37063825
Single-cell transcriptomics of human gut T cells identifies cytotoxic CD4<sup>+</sup>CD8A<sup>+</sup> T cells related to mouse CD4 cytotoxic T cells.,36353619
Development of an RNase H2 Activity Assay for Clinical Screening.,36836134
Dysregulation of NK and CD8<sup>+</sup>T Cells by the Microbiota Promotes the Progression of Lung Cancer.,36033391
Recombinant cell-detecting RaDR-GFP in mice reveals an association between genomic instability and radiation-induced-thymic lymphoma.,35261787
IFNγ and iNOS-Mediated Alterations in the Bone Marrow and Thymus and Its Impact on <i>Mycobacterium avium</i>-Induced Thymic Atrophy.,34987496
Antigen-presenting T cells provide critical B7 co-stimulation for thymic iNKT cell development via CD28-dependent trogocytosis.,36450247
Immune State Conversion of the Mesenteric Lymph Node in a Mouse Breast Cancer Model.,36232335
Temporal tracking of microglial and monocyte single-cell transcriptomics in lethal flavivirus infection.,37016414
Double-Negative T Cells Attenuate Cisplatin-Induced Acute Kidney Injury via Upregulating IL-10/AT2R Axis.,35941899
Tissue-based IL-10 signalling in helminth infection limits IFNγ expression and promotes the intestinal Th2 response.,35428872
Lymph Node Stromal Cell-Intrinsic MHC Class II Expression Promotes MHC Class I-Restricted CD8 T Cell Lineage Conversion to Regulatory CD4 T Cells.,34408011
The signaling function of IDO1 incites the malignant progression of mouse B16 melanoma.,36733497
Cell type specific IL-27p28 (IL-30) deletion in mice uncovers an unexpected regulatory function of IL-30 in autoimmune inflammation.,36725904
"LTα, TNF, and ILC3 in Peyer's Patch Organogenesis.",35741098
Anti‑VEGF antibody triggers the effect of anti‑PD‑L1 antibody in PD‑L1low and immune desert‑like mouse tumors. ,34958105
EZH2 restricts <i>Tcf7</i> DNA methylation and promotes T<sub>FH</sub> differentiation during acute viral infection.,36045674
Regulatory T-cells inhibit microglia-induced pain hypersensitivity in female mice. ,34652270
Treatment with lentiviral vectors encoding shRNA against interleukin 10 modulates the immunosuppressive activity of murine colon carcinoma-associated myeloid-derived suppressor cells.,34122633
IL-22 inhibits bleomycin-induced pulmonary fibrosis in association with inhibition of IL-17A in mice.,36564791
Regulation of immunological tolerance by the p53-inhibitor iASPP.,36746936
METTL14-dependent m<sup>6</sup>A modification controls iNKT cell development and function.,35926466
Erythroid Differentiation Regulator 1 Strengthens TCR Signaling by Enhancing PLCγ1 Signal Transduction Pathway. ,35055028
Cecal Patches Generate Abundant IgG2b-Bearing B Cells That Are Reactive to Commensal Microbiota.,35571567
cIAP1/2 Antagonism Induces Antigen-Specific T Cell-Dependent Immunity.,36881882
Targeting the Retinoid X Receptor Pathway Prevents and Ameliorates Murine Chronic Graft-Versus-Host Disease.,35359939
The Protective Role of IL-36/IL-36R Signal in Con A-Induced Acute Hepatitis.,35046104
Diet prevents the expansion of segmented filamentous bacteria and ileo-colonic inflammation in a model of Crohn's disease.,37004103
High salt diet does not impact the development of acute myeloid leukemia in mice.,35802166
GRIM19 Impedes Obesity by Regulating Inflammatory White Fat Browning and Promoting Th17/Treg Balance. ,33467683
Deletion Timing of <i>Cic</i> Alleles during Hematopoiesis Determines the Degree of Peripheral CD4<sup>+</sup> T Cell Activation and Proliferation.,33163251
CD47 expression attenuates Ebola virus-induced immunopathology in mice.,34923028
Tissue specificity drives protective immunity against <i>Staphylococcus aureus</i> infection.,35983063
Bromodomain and extraterminal (BET) protein inhibition of IgG/IgE production in murine B cells is counter-balanced by a strong Th2 bias.,34136216
Mesenchymal Stem Cells Suppress Severe Asthma by Directly Regulating Th2 Cells and Type 2 Innate Lymphoid Cells.,34462397
IL-22 initiates an IL-18-dependent epithelial response circuit to enforce intestinal host defence.,35169117
Protein Prenylation Drives Discrete Signaling Programs for the Differentiation and Maintenance of Effector T<sub>reg</sub> Cells.,33207246
Cutting Edge: Steroid Responsiveness in Foxp3<sup>+</sup> Regulatory T Cells Determines Steroid Sensitivity during Allergic Airway Inflammation in Mice.,34301840
Microparticle RSV Vaccines Presenting the G Protein CX3C Chemokine Motif in the Context of TLR Signaling Induce Protective Th1 Immune Responses and Prevent Pulmonary Eosinophilia Post-Challenge.,36560488
IL-4 prevents adenosine-mediated immunoregulation by inhibiting CD39 expression.,35730568
Characterization and utility of two monoclonal antibodies to cholera toxin B subunit.,36922604
Potentiation of Recombinant NP and M1-Induced Cellular Immune Responses and Protection by Physical Radiofrequency Adjuvant. ,34960128
Di-(2-ethylhexyl) Phthalate Promotes Allergic Lung Inflammation by Modulating CD8α<sup>+</sup> Dendritic Cell Differentiation <i>via</i> Metabolite MEHP-PPARγ Axis.,35663974
Helios Deficiency Predisposes the Differentiation of CD4<sup>+</sup>Foxp3<sup>-</sup> T Cells into Peripherally Derived Regulatory T Cells.,31167776
Early administration of lenalidomide after allogeneic hematopoietic stem cell transplantation suppresses graft-versus-host disease by inhibiting T-cell migration to the gastrointestinal tract.,36039651
Systemic Injection of Oncolytic Vaccinia Virus Suppresses Primary Tumor Growth and Lung Metastasis in Metastatic Renal Cell Carcinoma by Remodeling Tumor Microenvironment. ,35052851
Loss of Dok-3 in Non-tumor Cells Induces Malignant Transformation of Benign Epithelial Tumor Cells of the Intestine.,36970719
Diphenyleneiodonium Treatment Inhibits the Development of Severe Herpes Stromal Keratitis Lesions.,35946937
Development of allergen-specific IgE in a food-allergy model requires precisely timed B cell stimulation and is inhibited by Fgl2.,35767958
"The Wound Healing Peptide, AES16-2M, Ameliorates Atopic Dermatitis In Vivo. ",33671791
Antigen presentation by cardiac fibroblasts promotes cardiac dysfunction.,36092510
Distal <i>Lck</i> Promoter-Driven Cre Shows Cell Type-Specific Function in Innate-like T Cells.,34583938
"Aging augments obesity-induced thymic involution and peripheral T cell exhaustion altering the ""obesity paradox"".",36776393
Metformin Modulates T Cell Function and Alleviates Liver Injury Through Bioenergetic Regulation in Viral Hepatitis.,33968030
Enpp2 Expression by Dendritic Cells Is a Key Regulator in Migration. ,34829956
Antioxidative enzyme NAD(P)H quinone oxidoreductase 1 (NQO1) modulates the differentiation of Th17 cells by regulating ROS levels.,35905076
