Title,ID
Comparison of therapeutic effects of mesenchymal stem cells from umbilical cord and bone marrow in the treatment of type 1 diabetes.,35941696
Mice Humanized for MHC and hACE2 with High Permissiveness to SARS-CoV-2 Omicron Replication.,37080384
Mice Humanized for Major Histocompatibility Complex and Angiotensin-Converting Enzyme 2 with High Permissiveness to SARS-CoV-2 Omicron Replication,10.1101/2022.12.01.518541
IL-4Rα signalling in B cells and T cells play differential roles in acute and chronic atopic dermatitis.,36599893
Dynamics of the Coreceptor-LCK Interactions during T Cell Development Shape the Self-Reactivity of Peripheral CD4 and CD8 T Cells.,32023465
Comparative immunogenicity analysis of intradermal versus intramuscular immunization with a recombinant human adenovirus type 5 vaccine against Ebola virus.,36119119
Short or Long Interval between Priming and Boosting: Does It Impact on the Vaccine Immunogenicity? ,33804604
IL-12p40 is essential but not sufficient for Francisella tularensis LVS clearance in chronically infected mice.,36972230
CD69 expression on regulatory T cells protects from immune damage after myocardial infarction.,36066993
Thymocytes trigger self-antigen-controlling pathways in immature medullary thymic epithelial stages. ,35188458
Synthetic TGF-β Signaling Agonist-Treated Dendritic Cells Induce Tolerogenicity and Antirheumatic Effects.,36135173
Aminoclay Nanoparticles Induce Anti-Inflammatory Dendritic Cells to Attenuate LPS-Elicited Pro-Inflammatory Immune Responses.,36557876
A selective LIS1 requirement for mitotic spindle assembly discriminates distinct T-cell division mechanisms within the T-cell lineage.,36519536
"Lipid-Polymer Hybrid ""Particle-in-Particle"" Nanostructure Gene Delivery Platform Explored for Lyophilizable DNA and mRNA COVID-19 Vaccines.",35942271
Intestinal epithelial HDAC3 and MHC class II coordinate microbiota-specific immunity.,36602872
TGFβ receptor inhibition unleashes interferon-β production by tumor-associated macrophages and enhances radiotherapy efficacy.,35301235
DOT1L affects colorectal carcinogenesis via altering T cell subsets and oncogenic pathway.,35309733
Immune response and protective efficacy of the SARS-CoV-2 recombinant spike protein vaccine S-268019-b in mice.,36460696
Peptidome profiling for the immunological stratification in sepsis: a proof of concept study.,35794460
Opposing Roles of DCs and iNKT Cells in the Induction of Foxp3 Expression by MLN CD25<sup>+</sup>CD4<sup>+</sup> T Cells during IFNγ-Driven Colitis.,36499642
Coinfection with SARS-CoV-2 and Influenza A Virus Increases Disease Severity and Impairs Neutralizing Antibody and CD4<sup>+</sup> T Cell Responses.,35107382
A human STAT3 gain-of-function variant confers T cell dysregulation without predominant Treg dysfunction in mice.,36136607
Delayed Activation of T Cells at the Site of Infection Facilitates the Establishment of Trypanosoma cruzi in Both Naive and Immune Hosts.,36695605
CD1d-independent NK1.1<sup>+</sup> Treg cells are IL2-inducible Foxp3<sup>+</sup> T cells co-expressing immunosuppressive and cytotoxic molecules.,36177042
Increasingly divergent responses to infection in mice suggest B cell evolution is not constrained by germline-encoded specificities,10.1101/2022.09.16.508315
ADAR1 mutation causes ZBP1-dependent immunopathology.,35859177
Isolevuglandins disrupt PU.1-mediated C1q expression and promote autoimmunity and hypertension in systemic lupus erythematosus.,35608913
Control of Foxp3 induction and maintenance by sequential histone acetylation and DNA demethylation.,34910919
Calcineurin inhibitors suppress acute graft-versus-host disease via NFAT-independent inhibition of T cell receptor signaling. ,33822776
"Mouse phospholipid phosphatase 6 regulates dendritic cell cholesterol, macropinocytosis, and allergen sensitization.",36238896
